default.payment.next.month,actual,predicted,probability
0,0,1,0.62868667
0,0,0,0.097730935
0,0,0,0.23362629
1,1,0,0.13264425
0,0,0,0.08730535
0,0,0,0.053624306
0,0,0,0.16713056
0,0,0,0.4082422
0,0,0,0.15619226
0,0,0,0.10798425
0,0,0,0.2813585
0,0,0,0.06505934
0,0,0,0.21126327
0,0,0,0.12340172
1,1,1,0.665056
0,0,0,0.122618526
0,0,1,0.62203413
0,0,0,0.088029094
0,0,0,0.10032698
0,0,0,0.15256812
0,0,0,0.1639021
0,0,0,0.09871587
0,0,0,0.22727716
0,0,0,0.20691739
1,1,1,0.8205112
0,0,0,0.06849982
0,0,0,0.106627576
0,0,0,0.08855691
1,1,0,0.28663656
1,1,0,0.16632058
0,0,0,0.24016665
0,0,0,0.10057932
0,0,0,0.080964774
0,0,1,0.59815896
0,0,0,0.27289033
0,0,0,0.05697313
0,0,0,0.058547016
0,0,0,0.08447059
1,1,0,0.38618183
0,0,1,0.7169718
0,0,0,0.1718126
0,0,0,0.115472645
1,1,0,0.13800809
1,1,1,0.6779995
1,1,1,0.7336959
1,1,1,0.68045664
1,1,1,0.70334965
0,0,0,0.1449194
1,1,1,0.7793659
0,0,0,0.09502705
0,0,0,0.09643943
0,0,0,0.060328547
1,1,0,0.42576241
0,0,0,0.10258139
1,1,0,0.12199562
0,0,0,0.090556
0,0,1,0.715404
1,1,0,0.21289156
0,0,0,0.19773403
0,0,0,0.10060108
0,0,0,0.07448244
0,0,0,0.027850786
0,0,0,0.1194749
1,1,0,0.13496585
0,0,0,0.10400485
0,0,1,0.65385747
1,1,0,0.12160801
0,0,0,0.03887392
0,0,0,0.051485058
1,1,0,0.43719217
0,0,0,0.115529805
0,0,0,0.11600535
0,0,0,0.13172843
0,0,0,0.12074382
0,0,0,0.081842765
0,0,0,0.086024076
0,0,0,0.119204804
0,0,0,0.17386678
0,0,0,0.13718967
0,0,0,0.094384156
0,0,0,0.10733375
0,0,0,0.11916518
1,1,1,0.6018652
0,0,0,0.12841621
1,1,1,0.7843695
0,0,0,0.14039625
1,1,1,0.590486
0,0,0,0.05916579
0,0,0,0.17383444
1,1,0,0.17678967
0,0,0,0.12965785
0,0,0,0.11205323
1,1,1,0.7676453
1,1,0,0.16226801
0,0,0,0.14892234
0,0,0,0.2438398
0,0,0,0.17009895
0,0,0,0.14132491
0,0,0,0.20350032
0,0,0,0.17309348
0,0,0,0.044406466
0,0,0,0.33794835
0,0,0,0.13418728
0,0,0,0.10337423
1,1,0,0.19042523
1,1,1,0.5648798
0,0,0,0.20567957
1,1,0,0.4129882
0,0,0,0.12327794
0,0,0,0.18473922
0,0,1,0.5775998
0,0,0,0.09429335
1,1,0,0.1359418
0,0,0,0.2644291
1,1,0,0.3105346
0,0,0,0.19457941
1,1,0,0.3076859
1,1,0,0.105190895
0,0,0,0.14591126
0,0,1,0.66864735
0,0,0,0.09782318
0,0,0,0.10445524
0,0,0,0.2199179
0,0,0,0.15814488
0,0,0,0.112722374
0,0,0,0.12182817
1,1,0,0.39307994
1,1,1,0.8274576
0,0,1,0.7689207
0,0,0,0.11607628
0,0,0,0.11157388
0,0,0,0.10584508
1,1,1,0.7425665
1,1,0,0.23233522
1,1,1,0.58362377
0,0,0,0.099848
1,1,1,0.7831119
0,0,0,0.15485494
0,0,0,0.10579702
0,0,0,0.13713343
0,0,0,0.11272761
0,0,0,0.10071923
0,0,0,0.09093131
0,0,0,0.18988611
0,0,0,0.2038488
0,0,0,0.056475762
0,0,0,0.12229633
1,1,1,0.579667
0,0,0,0.14571083
0,0,0,0.107860535
0,0,0,0.14656481
0,0,0,0.12915878
0,0,0,0.080448925
0,0,0,0.34008133
0,0,0,0.16377607
0,0,0,0.1044312
0,0,0,0.33224952
0,0,0,0.1345843
0,0,0,0.10535007
0,0,0,0.1036274
0,0,0,0.11156736
0,0,0,0.3227698
0,0,0,0.12629688
0,0,0,0.09437467
0,0,1,0.7943586
0,0,0,0.13596588
0,0,0,0.097366944
0,0,0,0.13382088
0,0,0,0.09818687
1,1,1,0.62444633
1,1,0,0.3292573
0,0,0,0.19032358
0,0,0,0.08850955
0,0,0,0.08700103
1,1,0,0.137206
0,0,0,0.11734345
0,0,0,0.05057852
1,1,0,0.10683784
0,0,0,0.42063662
0,0,0,0.05800541
0,0,0,0.043313406
1,1,1,0.57890135
0,0,0,0.19778506
1,1,0,0.18329996
0,0,0,0.054826844
0,0,0,0.13195024
0,0,0,0.14261495
0,0,0,0.08450816
0,0,1,0.81188005
0,0,0,0.1126795
1,1,0,0.40337867
1,1,0,0.2387213
0,0,0,0.10209533
0,0,0,0.1733686
0,0,0,0.31392804
0,0,0,0.12445123
0,0,0,0.1107668
0,0,0,0.39653626
0,0,0,0.105841756
0,0,1,0.76984215
0,0,0,0.22265528
0,0,0,0.18768416
0,0,0,0.21882574
0,0,0,0.039248914
1,1,0,0.3230446
0,0,0,0.11179549
0,0,0,0.07787972
1,1,0,0.084515534
1,1,0,0.44134504
0,0,0,0.043304753
0,0,0,0.041524693
1,1,1,0.75662035
0,0,0,0.13063361
0,0,0,0.093475975
0,0,0,0.18203087
0,0,0,0.10405783
0,0,0,0.18139738
0,0,0,0.4648729
0,0,0,0.1315772
0,0,0,0.10644026
0,0,0,0.08594144
0,0,0,0.14011918
0,0,0,0.10490547
1,1,1,0.78787977
1,1,0,0.12735404
1,1,0,0.16378467
0,0,0,0.09310466
0,0,0,0.076799706
0,0,0,0.090788566
0,0,0,0.15425931
0,0,0,0.13918456
1,1,0,0.14307356
0,0,0,0.16448528
0,0,0,0.10636029
0,0,0,0.20600922
1,1,1,0.5850976
0,0,0,0.088420995
0,0,0,0.08647315
0,0,0,0.067667164
0,0,0,0.05430485
0,0,0,0.10432874
0,0,0,0.20922415
0,0,0,0.15374415
1,1,1,0.73115945
1,1,0,0.14105545
1,1,0,0.10594203
0,0,0,0.09632149
1,1,0,0.23060563
0,0,0,0.17701094
0,0,0,0.15266763
1,1,1,0.6650481
0,0,0,0.06792259
0,0,0,0.12844637
0,0,0,0.28992537
1,1,0,0.22951105
0,0,0,0.22934066
0,0,0,0.17913957
0,0,0,0.09639122
0,0,0,0.061373122
0,0,0,0.09269429
0,0,0,0.18157287
0,0,0,0.10466367
0,0,0,0.056412876
1,1,0,0.14597984
1,1,1,0.7653838
0,0,0,0.05292302
0,0,0,0.094011664
0,0,0,0.05564528
0,0,0,0.07562901
0,0,0,0.12321611
0,0,0,0.108865045
0,0,0,0.07669906
0,0,0,0.11993231
0,0,0,0.09355005
0,0,0,0.36437815
1,1,0,0.420495
0,0,0,0.15425895
0,0,0,0.12837666
0,0,0,0.14456883
1,1,1,0.7850324
0,0,0,0.1686697
0,0,0,0.0794749
0,0,0,0.25872278
1,1,1,0.61451304
0,0,0,0.19244955
0,0,0,0.17435889
0,0,0,0.16004096
1,1,0,0.2398843
0,0,0,0.17285599
0,0,0,0.06801652
0,0,0,0.16277249
0,0,0,0.15015702
0,0,0,0.10734588
0,0,0,0.111017495
0,0,0,0.1333605
1,1,0,0.088106774
0,0,0,0.1676381
0,0,0,0.14973256
0,0,0,0.11929966
0,0,0,0.09237511
0,0,0,0.11754868
0,0,0,0.08599226
0,0,0,0.22266433
1,1,0,0.26307893
0,0,0,0.17748097
0,0,0,0.17292522
0,0,0,0.16129379
0,0,0,0.36003098
1,1,0,0.1807185
0,0,0,0.124039724
0,0,0,0.38209832
0,0,1,0.66767424
0,0,0,0.053382184
0,0,0,0.14902508
0,0,0,0.045189116
1,1,0,0.17294714
0,0,0,0.076877296
0,0,0,0.13614891
0,0,0,0.12139365
0,0,0,0.11403917
0,0,0,0.13928965
0,0,0,0.19581708
0,0,0,0.21259704
0,0,0,0.15298988
0,0,0,0.11854288
0,0,0,0.11411892
0,0,0,0.1331631
0,0,0,0.084221974
0,0,0,0.09087796
0,0,0,0.12069323
0,0,0,0.087748095
0,0,0,0.162619
0,0,0,0.15112765
1,1,0,0.27903414
0,0,0,0.13213462
0,0,0,0.2118584
0,0,0,0.1322159
0,0,0,0.055277627
1,1,1,0.6776751
0,0,0,0.12200147
0,0,0,0.13288873
0,0,0,0.0766115
0,0,0,0.17785712
1,1,0,0.42369473
0,0,0,0.055814676
0,0,0,0.07710298
0,0,0,0.06979726
0,0,0,0.15137397
0,0,0,0.14931118
1,1,0,0.28273833
0,0,0,0.16347943
1,1,0,0.36689454
0,0,0,0.36003098
0,0,0,0.22001867
0,0,0,0.055524044
0,0,0,0.080942385
0,0,0,0.15705575
0,0,0,0.1775817
0,0,0,0.07931918
1,1,0,0.120159805
0,0,0,0.111103036
1,1,0,0.16507614
0,0,1,0.8276381
0,0,0,0.09924726
1,1,0,0.3101159
0,0,0,0.3119295
0,0,0,0.07842264
0,0,0,0.19299804
0,0,0,0.15544389
0,0,0,0.08558794
0,0,0,0.35617173
0,0,0,0.12528044
0,0,0,0.06827457
0,0,1,0.77630323
0,0,0,0.042636707
0,0,0,0.11062081
0,0,0,0.18512127
0,0,0,0.08258346
1,1,1,0.73324865
0,0,1,0.59573764
0,0,0,0.26475134
0,0,0,0.20734787
0,0,0,0.21236134
1,1,0,0.039946713
0,0,0,0.11054055
0,0,0,0.09970479
0,0,0,0.20413613
0,0,0,0.25755918
0,0,0,0.28605148
0,0,0,0.14769167
0,0,0,0.116413996
0,0,0,0.1148087
0,0,0,0.12734146
1,1,0,0.07666542
0,0,0,0.22698243
0,0,1,0.672872
0,0,0,0.0919352
0,0,0,0.07402694
0,0,0,0.18135807
1,1,1,0.58719295
0,0,1,0.7717385
0,0,0,0.1689531
0,0,0,0.07769418
0,0,0,0.08763593
0,0,0,0.13547948
1,1,0,0.10563866
0,0,0,0.09591313
1,1,0,0.15415575
0,0,0,0.13734615
0,0,0,0.098874256
0,0,0,0.17934361
0,0,0,0.15066138
0,0,0,0.1375938
0,0,0,0.0929788
1,1,0,0.36758465
0,0,0,0.11612698
0,0,0,0.06900789
0,0,0,0.07362106
1,1,1,0.74087596
0,0,0,0.21897267
0,0,0,0.093591504
0,0,0,0.40086704
0,0,0,0.19343807
0,0,0,0.21843399
0,0,0,0.36437815
0,0,0,0.1365166
0,0,0,0.13337062
1,1,1,0.66765577
0,0,0,0.23796806
0,0,0,0.16325906
0,0,0,0.19724965
1,1,1,0.7518077
0,0,0,0.31227955
0,0,0,0.25433964
0,0,0,0.1304029
0,0,0,0.07891049
0,0,0,0.19728836
0,0,0,0.07531528
0,0,0,0.12886967
0,0,0,0.08483512
0,0,0,0.4638215
0,0,0,0.21790102
0,0,0,0.20255332
0,0,0,0.15645263
0,0,0,0.11220426
0,0,0,0.09396716
0,0,0,0.06575105
0,0,0,0.090788566
1,1,0,0.07425687
1,1,0,0.309198
0,0,1,0.5578378
0,0,0,0.17688996
0,0,0,0.16160497
0,0,0,0.166522
0,0,0,0.10913032
1,1,0,0.32033715
1,1,1,0.5331287
0,0,0,0.29027006
0,0,0,0.08726402
0,0,1,0.67999
1,1,1,0.62070334
1,1,1,0.79522717
0,0,0,0.21399257
0,0,0,0.123732276
0,0,0,0.10586033
0,0,0,0.16337954
1,1,1,0.69582015
0,0,0,0.119513795
0,0,0,0.10189521
0,0,0,0.36220074
1,1,1,0.6982601
0,0,0,0.20152757
0,0,1,0.80062294
1,1,0,0.37439716
0,0,0,0.24516882
0,0,0,0.09783522
1,1,1,0.69825095
1,1,1,0.68778217
0,0,0,0.08958274
0,0,0,0.35160047
0,0,0,0.11885792
1,1,1,0.6707356
0,0,0,0.11914671
0,0,0,0.10714659
0,0,0,0.072398014
0,0,0,0.120640755
0,0,0,0.12939067
0,0,0,0.12392532
0,0,0,0.09349768
0,0,0,0.09968546
0,0,0,0.27427527
0,0,0,0.10449238
1,1,0,0.24138668
0,0,0,0.100255586
0,0,0,0.21116894
0,0,0,0.16607255
0,0,0,0.22734506
0,0,0,0.11384109
1,1,0,0.16260612
0,0,0,0.22759572
1,1,0,0.29384404
0,0,0,0.15113074
0,0,0,0.1064961
0,0,0,0.36976093
0,0,0,0.11924054
0,0,0,0.08132056
0,0,0,0.08084603
0,0,0,0.1674184
1,1,0,0.17073964
1,1,0,0.40662572
0,0,0,0.38635233
1,1,0,0.36437815
0,0,0,0.13085443
1,1,1,0.6977866
0,0,0,0.10132619
0,0,0,0.05541101
0,0,0,0.114142
0,0,0,0.08683901
0,0,0,0.08180499
0,0,0,0.16151847
1,1,0,0.24538316
0,0,0,0.07959384
0,0,0,0.08422289
0,0,0,0.035079505
0,0,0,0.09889746
0,0,0,0.07174859
0,0,0,0.22974159
1,1,0,0.30981973
0,0,0,0.099630915
0,0,0,0.18802696
1,1,1,0.59164554
0,0,0,0.23806325
0,0,0,0.11082926
0,0,0,0.05506132
0,0,0,0.20904104
0,0,0,0.123373434
1,1,0,0.10792825
0,0,0,0.20457326
0,0,0,0.10111248
0,0,0,0.08333812
0,0,0,0.09857757
1,1,0,0.2131196
0,0,0,0.1518802
0,0,0,0.05976623
0,0,0,0.41577327
0,0,0,0.14984103
1,1,0,0.16124423
1,1,0,0.3748604
0,0,0,0.16373247
0,0,0,0.09701127
1,1,0,0.1251488
1,1,0,0.17360152
0,0,0,0.1791925
0,0,0,0.33721298
0,0,0,0.35096642
0,0,0,0.14507833
0,0,0,0.12914078
0,0,0,0.29015902
0,0,1,0.6897264
1,1,1,0.50332403
0,0,0,0.12806253
0,0,0,0.058135316
0,0,0,0.07489404
0,0,0,0.16379188
1,1,0,0.11707917
1,1,1,0.8749556
1,1,0,0.3188575
0,0,0,0.102833144
0,0,0,0.17948402
1,1,0,0.28583673
0,0,0,0.108084284
1,1,0,0.3462955
1,1,0,0.17035249
0,0,0,0.09192566
0,0,0,0.10363025
0,0,0,0.14247274
0,0,0,0.107174605
0,0,0,0.045478493
0,0,0,0.105668075
1,1,0,0.17298898
0,0,0,0.084204264
1,1,0,0.12611765
0,0,0,0.17799479
0,0,0,0.10111526
0,0,0,0.23825555
0,0,0,0.04472417
1,1,1,0.7465055
0,0,0,0.06824003
0,0,0,0.15182358
0,0,0,0.10071204
0,0,1,0.64155334
0,0,0,0.0910747
0,0,0,0.08171595
0,0,0,0.08415501
0,0,0,0.12610596
0,0,0,0.14637363
0,0,0,0.08708657
0,0,0,0.14950895
0,0,0,0.24999246
1,1,1,0.75339305
0,0,0,0.054103956
0,0,0,0.09999358
0,0,0,0.2497442
0,0,0,0.082664214
1,1,0,0.3696755
0,0,0,0.14521651
1,1,0,0.26049548
0,0,0,0.13378562
0,0,0,0.15054226
1,1,1,0.8008767
0,0,0,0.107100956
0,0,0,0.12612619
1,1,0,0.3802117
0,0,0,0.117608584
0,0,0,0.0922455
0,0,0,0.07397409
0,0,0,0.086420126
0,0,0,0.097305655
0,0,1,0.64521974
1,1,1,0.61059916
0,0,0,0.09165266
0,0,0,0.2345317
0,0,0,0.17860666
0,0,1,0.50401396
0,0,0,0.17003688
0,0,1,0.750983
1,1,1,0.6803026
1,1,0,0.3817031
1,1,1,0.5650184
0,0,0,0.10436372
0,0,0,0.14744422
0,0,0,0.18357727
0,0,0,0.14178671
0,0,0,0.15137519
0,0,0,0.10474008
0,0,0,0.23964499
1,1,0,0.10870179
1,1,1,0.73556644
1,1,0,0.14233075
0,0,0,0.12551661
1,1,0,0.27331012
0,0,0,0.07051739
0,0,0,0.07698457
0,0,0,0.10235335
0,0,0,0.13917619
0,0,0,0.12924932
0,0,0,0.17839581
0,0,0,0.07093356
1,1,0,0.108061835
1,1,1,0.85502887
0,0,0,0.118677974
1,1,0,0.31323743
0,0,0,0.061399184
0,0,0,0.08619747
0,0,0,0.078014486
0,0,0,0.080664136
0,0,0,0.15368238
0,0,0,0.23212925
0,0,0,0.17174537
0,0,0,0.17966454
0,0,0,0.26848692
1,1,0,0.3011679
0,0,0,0.17619583
0,0,0,0.26427063
1,1,0,0.2506485
1,1,1,0.6914786
0,0,0,0.19868974
0,0,0,0.08245463
0,0,0,0.13999858
1,1,1,0.7390784
0,0,0,0.10099093
1,1,0,0.12291724
0,0,0,0.20384835
0,0,0,0.13108242
0,0,0,0.17798221
0,0,0,0.14308418
0,0,0,0.09072699
0,0,0,0.14479418
0,0,0,0.08936056
0,0,0,0.12472925
0,0,0,0.08533686
0,0,0,0.106119454
0,0,0,0.15794253
0,0,0,0.12085413
0,0,0,0.11507224
0,0,0,0.3623675
0,0,0,0.09732231
1,1,0,0.29472113
0,0,0,0.17559731
0,0,0,0.16886285
0,0,0,0.25835344
0,0,0,0.15320843
0,0,0,0.11408154
0,0,0,0.048273038
0,0,0,0.19244955
0,0,0,0.15961063
0,0,1,0.5363107
0,0,0,0.070708
0,0,0,0.08149008
0,0,0,0.155881
0,0,0,0.28174454
1,1,0,0.2723568
0,0,0,0.42788473
0,0,1,0.73948973
0,0,0,0.0802982
0,0,0,0.09211235
0,0,0,0.07307131
1,1,1,0.8015901
0,0,0,0.15552215
0,0,0,0.07185171
0,0,0,0.121396065
0,0,0,0.17755449
0,0,0,0.131529
0,0,0,0.08490421
1,1,1,0.6782193
0,0,0,0.061990645
0,0,0,0.12244273
0,0,0,0.12802292
0,0,0,0.16063312
0,0,0,0.2042385
1,1,1,0.75882477
0,0,0,0.24586529
1,1,0,0.13455603
0,0,0,0.10948273
0,0,0,0.094696544
0,0,0,0.3281856
1,1,0,0.23192063
0,0,0,0.33088565
0,0,0,0.067017235
0,0,0,0.11144215
0,0,0,0.14972161
0,0,0,0.09090743
0,0,0,0.1816576
0,0,0,0.21757458
1,1,1,0.61057025
1,1,1,0.55117685
0,0,0,0.07487374
0,0,0,0.09651537
0,0,0,0.09422704
0,0,0,0.075409114
0,0,0,0.09815247
0,0,0,0.16940404
1,1,0,0.15879072
0,0,0,0.076150104
0,0,0,0.054889865
0,0,1,0.72746116
0,0,1,0.6404974
0,0,0,0.09666017
0,0,0,0.07607206
0,0,0,0.3922602
0,0,0,0.07351588
0,0,0,0.17064053
0,0,0,0.080378346
0,0,0,0.10960259
0,0,0,0.16394772
0,0,0,0.0626129
0,0,0,0.10126967
0,0,0,0.28182876
0,0,0,0.05479437
1,1,1,0.8055033
0,0,0,0.049645428
1,1,0,0.05027871
0,0,0,0.075000376
0,0,0,0.27454823
1,1,0,0.09015279
0,0,0,0.08741273
0,0,0,0.25573364
0,0,0,0.06831169
0,0,0,0.09431915
0,0,0,0.10863222
0,0,0,0.13390028
0,0,0,0.23246878
1,1,0,0.412807
0,0,0,0.31370115
1,1,0,0.11595409
0,0,0,0.1947634
0,0,0,0.08665063
0,0,0,0.19467509
0,0,0,0.106753916
1,1,0,0.11965437
1,1,0,0.22018932
0,0,0,0.102277055
0,0,0,0.13106352
1,1,0,0.15164602
0,0,0,0.104864866
0,0,0,0.0529895
0,0,0,0.1253327
0,0,0,0.111954615
0,0,0,0.13491413
0,0,0,0.31875896
0,0,0,0.064907566
0,0,0,0.4131475
0,0,0,0.44781575
0,0,0,0.15960671
0,0,0,0.13725682
0,0,0,0.10467437
1,1,0,0.37354875
0,0,0,0.19742897
0,0,0,0.16854976
0,0,0,0.11327081
0,0,0,0.055138428
0,0,0,0.22695518
0,0,0,0.1201938
0,0,0,0.059806842
0,0,0,0.079334676
0,0,0,0.111583754
1,1,0,0.08223679
0,0,0,0.14294711
0,0,0,0.1861273
0,0,0,0.28236827
0,0,0,0.091672294
0,0,0,0.13216837
1,1,0,0.2803451
0,0,0,0.1277092
0,0,0,0.14490248
0,0,0,0.07660684
0,0,0,0.10918448
1,1,1,0.73608035
0,0,0,0.075649455
0,0,1,0.8154494
0,0,0,0.12552232
0,0,0,0.26510566
0,0,0,0.054105055
0,0,0,0.18362394
1,1,0,0.106060356
0,0,0,0.32339674
0,0,0,0.09671483
1,1,1,0.7744054
0,0,0,0.36467895
0,0,0,0.1303425
1,1,0,0.17372465
0,0,0,0.097521745
0,0,1,0.66680795
0,0,0,0.11309067
0,0,0,0.1548109
0,0,0,0.19931813
0,0,0,0.14649816
1,1,0,0.2718033
0,0,0,0.11424557
0,0,1,0.7359246
0,0,0,0.06217884
0,0,0,0.11595644
0,0,0,0.09134177
0,0,0,0.16412601
0,0,0,0.19657087
0,0,0,0.14165036
0,0,0,0.4090855
0,0,0,0.08275824
1,1,0,0.22521238
0,0,0,0.19560748
0,0,0,0.10173537
0,0,0,0.15163921
0,0,0,0.098377734
0,0,0,0.14535771
0,0,0,0.115895845
1,1,1,0.76302475
0,0,0,0.11062887
0,0,0,0.13802217
0,0,0,0.3758411
0,0,0,0.13945694
0,0,0,0.11157218
0,0,0,0.1304947
0,0,0,0.11438415
0,0,0,0.12958345
0,0,0,0.05234527
1,1,0,0.085316084
0,0,0,0.15979089
0,0,0,0.08157981
0,0,0,0.17726308
0,0,0,0.1959006
1,1,1,0.5222549
0,0,0,0.18039472
1,1,0,0.47368827
1,1,0,0.36056337
0,0,0,0.18248814
0,0,0,0.10885158
0,0,0,0.06466275
1,1,1,0.6256487
0,0,0,0.11565356
0,0,0,0.11025296
1,1,0,0.24843813
0,0,0,0.063328415
0,0,0,0.26311657
0,0,0,0.12943844
0,0,0,0.13402225
1,1,1,0.72126514
0,0,0,0.21027955
1,1,0,0.46355337
0,0,0,0.06906938
0,0,0,0.10474153
0,0,0,0.1021626
0,0,0,0.31395954
0,0,0,0.11342831
0,0,0,0.117402844
0,0,0,0.17698158
0,0,0,0.17649992
0,0,0,0.15091379
0,0,0,0.16828735
0,0,0,0.059177443
0,0,1,0.62337583
1,1,1,0.6468997
0,0,1,0.58600026
0,0,0,0.07741582
0,0,0,0.15520541
0,0,0,0.39852202
0,0,1,0.7529686
1,1,0,0.16071567
0,0,0,0.09658321
1,1,0,0.113550864
0,0,0,0.08608877
0,0,0,0.1907744
0,0,0,0.060868405
0,0,1,0.7838395
1,1,0,0.16601297
0,0,0,0.14257996
0,0,0,0.13628477
0,0,0,0.33242536
0,0,0,0.118379846
1,1,1,0.74422145
0,0,0,0.1876253
0,0,0,0.090922706
0,0,0,0.15116379
0,0,0,0.09448406
0,0,0,0.14198259
0,0,0,0.391878
1,1,1,0.6297019
0,0,0,0.13356398
0,0,0,0.07105356
0,0,0,0.16499086
0,0,0,0.06015707
0,0,0,0.15603022
0,0,1,0.64820206
0,0,0,0.15357141
0,0,0,0.31575614
0,0,0,0.12908646
0,0,0,0.12860867
0,0,0,0.26633868
1,1,0,0.10905807
0,0,0,0.0711339
1,1,1,0.7663365
0,0,0,0.29502004
0,0,0,0.06595797
0,0,0,0.104203336
0,0,0,0.10359746
0,0,0,0.2567614
0,0,0,0.12088708
0,0,0,0.25721762
0,0,0,0.09301099
0,0,0,0.16606411
0,0,0,0.111133724
0,0,1,0.5497588
1,1,1,0.7117591
0,0,0,0.3248501
0,0,0,0.18810394
0,0,0,0.060735878
0,0,0,0.18299559
0,0,0,0.04503021
0,0,0,0.096211955
0,0,0,0.08903935
0,0,0,0.046465307
0,0,0,0.13091418
0,0,0,0.041820623
1,1,0,0.25912037
0,0,0,0.050819524
1,1,1,0.6862508
0,0,0,0.08085396
0,0,0,0.118511744
0,0,0,0.15014267
0,0,0,0.0669353
1,1,1,0.75260043
0,0,0,0.16075419
0,0,1,0.5091955
0,0,0,0.0909458
1,1,1,0.6541436
0,0,0,0.099787846
1,1,0,0.21750045
0,0,0,0.08915274
0,0,0,0.38734964
1,1,1,0.8585141
0,0,0,0.20093006
0,0,0,0.09411475
1,1,1,0.77305055
1,1,0,0.07337766
0,0,0,0.1353476
0,0,0,0.16994585
0,0,0,0.12529412
0,0,0,0.053193145
1,1,1,0.6857377
1,1,1,0.70463336
0,0,0,0.12774186
0,0,0,0.13242231
1,1,1,0.6231343
0,0,0,0.15102752
0,0,0,0.145967
1,1,0,0.40825373
1,1,1,0.6974677
0,0,0,0.09764943
0,0,0,0.071296945
1,1,1,0.7908596
1,1,0,0.14747407
0,0,0,0.12165268
0,0,0,0.072121605
0,0,0,0.07807253
0,0,0,0.15427421
0,0,0,0.08841924
1,1,1,0.77174014
0,0,0,0.14420748
0,0,0,0.11586317
0,0,0,0.14582498
0,0,0,0.33831063
0,0,0,0.13039117
0,0,0,0.16494912
0,0,0,0.065642215
0,0,1,0.57003856
0,0,0,0.16896759
0,0,0,0.13686138
0,0,0,0.20366617
0,0,0,0.14535128
0,0,1,0.7238485
0,0,0,0.23976344
1,1,1,0.7326678
1,1,0,0.029262133
1,1,0,0.108481266
1,1,1,0.71659774
0,0,0,0.21131001
0,0,0,0.29893306
0,0,0,0.08791406
1,1,0,0.22581042
0,0,0,0.1693831
1,1,1,0.5951989
0,0,0,0.14679083
0,0,0,0.09860098
1,1,0,0.30968004
0,0,0,0.10319473
0,0,0,0.28368115
0,0,0,0.08590148
0,0,0,0.076131836
0,0,0,0.326595
0,0,0,0.06454036
0,0,0,0.23099202
1,1,1,0.5916945
0,0,0,0.19570056
0,0,0,0.042288184
0,0,0,0.03636052
0,0,0,0.1969843
1,1,1,0.7000005
0,0,0,0.10143079
0,0,0,0.19734673
0,0,0,0.11923457
0,0,0,0.14826804
1,1,1,0.5844223
0,0,0,0.20734683
0,0,0,0.04127613
0,0,0,0.060998242
0,0,0,0.039551195
0,0,0,0.10432596
0,0,0,0.089161485
0,0,0,0.18625104
1,1,1,0.87990254
0,0,0,0.23614976
0,0,0,0.10370891
1,1,0,0.21660466
1,1,1,0.7625213
0,0,0,0.17725791
1,1,0,0.3856464
0,0,0,0.28969356
0,0,0,0.044085454
0,0,0,0.10219853
0,0,0,0.14458303
0,0,0,0.15579972
0,0,1,0.7790313
1,1,0,0.29893267
0,0,0,0.16524349
0,0,0,0.15980649
0,0,0,0.12151466
1,1,1,0.80732405
0,0,0,0.17107083
0,0,0,0.124524
1,1,0,0.28954124
0,0,0,0.111825824
0,0,0,0.07737644
0,0,0,0.06333577
0,0,0,0.47466633
0,0,0,0.29130298
1,1,0,0.11281338
0,0,0,0.091803566
0,0,0,0.062018234
1,1,1,0.52430564
0,0,0,0.101359524
0,0,0,0.08887814
0,0,0,0.07333428
0,0,0,0.2979894
0,0,0,0.1207634
0,0,0,0.08933111
0,0,0,0.17301242
0,0,0,0.075579345
1,1,1,0.7561573
0,0,0,0.1187405
0,0,0,0.10758767
0,0,0,0.062016603
0,0,0,0.19080229
1,1,1,0.7604831
0,0,0,0.065819494
1,1,1,0.77906275
0,0,0,0.119676046
1,1,0,0.2015948
0,0,0,0.16230482
0,0,0,0.18814927
1,1,1,0.6776338
0,0,0,0.12995742
0,0,0,0.15360856
1,1,1,0.52541167
0,0,0,0.045524564
0,0,1,0.6790529
0,0,0,0.15145187
1,1,0,0.35536203
0,0,0,0.055617638
0,0,1,0.69526815
0,0,0,0.19179311
0,0,0,0.26561302
0,0,0,0.055294234
1,1,0,0.08220022
1,1,0,0.18990566
0,0,0,0.108061835
0,0,0,0.124104805
0,0,0,0.44959533
0,0,1,0.78291917
0,0,0,0.07762179
1,1,0,0.3490405
0,0,0,0.38320124
0,0,0,0.120996475
0,0,0,0.12970889
0,0,0,0.15733726
0,0,0,0.29033288
0,0,0,0.037344173
0,0,0,0.122732565
0,0,0,0.093927726
0,0,0,0.06948134
1,1,0,0.06950908
1,1,1,0.6897142
1,1,1,0.7569835
0,0,0,0.19244955
1,1,0,0.078952305
0,0,0,0.11642102
0,0,0,0.12589082
0,0,0,0.1837676
1,1,1,0.7703236
0,0,0,0.06015161
0,0,0,0.09791212
1,1,1,0.5506327
1,1,0,0.09694903
0,0,0,0.10300132
0,0,0,0.08604068
0,0,0,0.1590483
0,0,0,0.39398992
0,0,0,0.30966634
0,0,0,0.18250963
0,0,0,0.06920293
0,0,0,0.13541622
0,0,0,0.21299468
0,0,0,0.29375693
0,0,0,0.07199781
0,0,0,0.11402233
0,0,0,0.17080952
0,0,0,0.077087075
0,0,0,0.1368107
0,0,0,0.13149092
